Locus	ID_Full	orig_Locus	ID	Haplotype	Source_Identifier	stable_source_identity_v3	analysis_include	manuscript_public_panel	catalog_5prime_TSD	catalog_3prime_TSD	boundary_join	boundary_source_locus	boundary_5prime_sequence	boundary_3prime_sequence	pair_admission	mismatch_count	boundary_presence_call	boundary_observation_state	catalog_observation_state	superpopulation	length_robust_candidate_difference	length_ambiguous_difference	candidate_length_comparisons
HML-2_8q24.3c	hg002v1.1.pat.PanSN_HML-2_8q24.3b	HML-2_8q24.3b	hg002v1.1.pat.PanSN	pat	Successful_Empty_Site	HML-2_8q24.3b|hg002v1.1.pat.PanSN|pat|none|historical_source/cluster/HML2_project/processed_loci/HML-2_8q24.3b/hg002v1.1.pat.PanSN_HML-2_8q24.3b.fa|4e177283392db8fca602494d733760ac90eb0aac78af6c1b5bc6f85a80353150	0	0	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	Unassigned			
HML-2_8q24.3c	HG00358_h2_HML-2_8q24.3c_technical_error	HML-2_8q24.3c	HG00358	h2	Validator_Script	HML-2_8q24.3c|HG00358|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_8q24.3c/HG00358_h2_HML-2_8q24.3c_graph_hgsvc3-2024-02-23-mc-chm13.fa|afa7ed599699daaca47911cc0c21cdaa3cde1c8f79010cc2d6bdfe2562f16b31	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_9q34.3	HG00731_h2_HML-2_9q34.3_technical_error	HML-2_9q34.3	HG00731	h2	Validator_Script	HML-2_9q34.3|HG00731|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_9q34.3/HG00731_h2_HML-2_9q34.3_graph_hgsvc3-2024-02-23-mc-chm13.fa|60b438aa16e9fc4dfb0bdae5daf6ecb14b934158ff430a7954f1fbc353a23791	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_9q34.3	NA20847_h2_HML-2_9q34.3_technical_error	HML-2_9q34.3	NA20847	h2	Validator_Script	HML-2_9q34.3|NA20847|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_9q34.3/NA20847_h2_HML-2_9q34.3_graph_hgsvc3-2024-02-23-mc-chm13.fa|f0302b7ec4d533ca19d182025ec0bb5b92e7920ec323bc35fc059e63f6eb728c	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	HG00096_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00096	h2	Validator_Script	HML-2_Xq21.33|HG00096|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00096_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|40e4e7b9540d538d3d04114473940e73e286a1efe3a535c33bb495353de9f1f1	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_Xq21.33	HG00171_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00171	h2	Validator_Script	HML-2_Xq21.33|HG00171|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00171_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|ac1be63b2e6fbf6f04b1d23b1da6b08f0e8c9cdeb70db12f515476ab32b6185d	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_Xq21.33	HG00268_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00268	h2	Validator_Script	HML-2_Xq21.33|HG00268|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00268_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|56fd80d3ccd0dd2a2ad558df747ee07e0954e9b9fb8dfc031f4b01d5ebd368ec	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_Xq21.33	HG00358_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00358	h2	Validator_Script	HML-2_Xq21.33|HG00358|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00358_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|5b2981dc603d822f669675eeffcfec2a35afe271d717d21cdacc008b2228ff49	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_Xq21.33	HG00512_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00512	h2	Validator_Script	HML-2_Xq21.33|HG00512|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00512_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|27f0ba7874b7f4b337ef619bf4e1a6156f9bf27e47b9ecdf687e85631c3a8662	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	HG00513_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00513	h2	Validator_Script	HML-2_Xq21.33|HG00513|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00513_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|64112be373942d2066b4bae154375197ec41a44b12b28b559aa59904d73305d9	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	HG00514_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00514	h2	Validator_Script	HML-2_Xq21.33|HG00514|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00514_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|dc5b1a497e342e479a2da0d5617ce1ae2ba0c6c08e771d6fcfa505636f274e29	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	HG00732_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00732	h2	Validator_Script	HML-2_Xq21.33|HG00732|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00732_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|ad51cd1d80b5cb6b64507aa475be4d0dd4c7c9fef2c2d721f95907a54c9fb368	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_Xq21.33	HG00864_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG00864	h2	Validator_Script	HML-2_Xq21.33|HG00864|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG00864_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|b3df1d7044f76ea266320adf66ee634273f9bb58bf8b6154d3d369dea40ad8af	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	HG01114_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG01114	h2	Validator_Script	HML-2_Xq21.33|HG01114|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG01114_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|c8507ab0eb386f036b4d2fa70685047ec963ecf038a423537038e617f957b643	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_Xq21.33	HG01352_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG01352	h2	Validator_Script	HML-2_Xq21.33|HG01352|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG01352_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|201827af012478a79f372a26ce05d17b4c296a3ae697aeab1d9c5fafbf00f285	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_Xq21.33	HG01505_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG01505	h2	Validator_Script	HML-2_Xq21.33|HG01505|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG01505_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|ab3f5e9ad76fcc48e28481a2a35d18403004474e358370bbb290022ac60d96a0	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_Xq21.33	HG01573_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG01573	h2	Validator_Script	HML-2_Xq21.33|HG01573|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG01573_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|800f2b448e4e4f22ed970d95a9f4433da82eb9c7cbc75908a6f4114619525424	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_Xq21.33	HG01596_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG01596	h2	Validator_Script	HML-2_Xq21.33|HG01596|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG01596_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|7c16db96243386b719a9cdc91ce844360dfec57d37b3b3d9b25b2fd38ef48605	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	HG02011_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02011	h2	Validator_Script	HML-2_Xq21.33|HG02011|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02011_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|50f22c72abd2d5bea9592afbc6fe0fa950252534063c413c26d5e826d09d9bba	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG02018_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02018	h2	Validator_Script	HML-2_Xq21.33|HG02018|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02018_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|14e6867b840af085ae073abeae2dee13506c4ebb55e04c5857e57b1d34b04e82	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	HG02059_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02059	h2	Validator_Script	HML-2_Xq21.33|HG02059|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02059_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|cf998d0cf37b320b62b11cb0c156651ec07cbe0a082fdcd29c8716876b01a66a	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	HG02106_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02106	h2	Validator_Script	HML-2_Xq21.33|HG02106|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02106_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|2fac5258256afe4b7d19f47ae87f27e46b3f150e50b7547d6ee49578b391ae6e	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AMR			
HML-2_Xq21.33	HG02282_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02282	h2	Validator_Script	HML-2_Xq21.33|HG02282|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02282_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|252d62d41e0034a36c7c699683164c7b33f90529cee46500cf81634a3930118e	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG02492_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02492	h2	Validator_Script	HML-2_Xq21.33|HG02492|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02492_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|401b14959d16860c461e2ef6113664ab4dceeeb59c34fdb9be34528d47bf02a2	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	HG02587_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02587	h2	Validator_Script	HML-2_Xq21.33|HG02587|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02587_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|9cd0f3dadd802000b1dfb2b11ffd5de2586321a18f21d1c2eb7891f4fb754005	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG02769_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02769	h2	Validator_Script	HML-2_Xq21.33|HG02769|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02769_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|8b94c9dcea56637270da6b4a4c23876fcf20d598cad9db94c19ae0bc7190cbf8	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG02953_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG02953	h2	Validator_Script	HML-2_Xq21.33|HG02953|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG02953_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|507793d527759d8404b6415be2f200df3e5a978a50f49a0794e646576e616ca6	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG03009_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03009	h2	Validator_Script	HML-2_Xq21.33|HG03009|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03009_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|2877baffcbdb725d538a3ee770039035010004d6651308eb8eef73360c5b1dd7	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	HG03065_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03065	h2	Validator_Script	HML-2_Xq21.33|HG03065|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03065_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|5161ee6e5249912514d8e1bd516377b64664fee9c2eb7b0184450968e523e6b9	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG03248_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03248	h2	Validator_Script	HML-2_Xq21.33|HG03248|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03248_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|77da0804ec81a045cc2adddc050708fdbaed0491edce49a993b4b97ac2712aca	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG03371_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03371	h2	Validator_Script	HML-2_Xq21.33|HG03371|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03371_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|7617fa7f7630d7817a424fbe2f7a7bac8024a7b72e4c3233f61233ee2eef4414	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG03452_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03452	h2	Validator_Script	HML-2_Xq21.33|HG03452|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03452_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|52de08111db18025f6c16338ac252e9beb96ef1bb639a346fbb16e0fef121155	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG03456_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03456	h2	Validator_Script	HML-2_Xq21.33|HG03456|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03456_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|e307451b10b85437d5c13af6ba1ebae9c38238cca92d08409ac395fb18897f07	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG03520_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03520	h2	Validator_Script	HML-2_Xq21.33|HG03520|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03520_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|7986ab4ce25a416201a2907c508f7139d3e9f118b2f4fc68123db5e0d4c81211	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	AFR			
HML-2_Xq21.33	HG03683_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03683	h2	Validator_Script	HML-2_Xq21.33|HG03683|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03683_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|a6d1414ec29ff76d9845d5fab90cb0e02314e114e444121e87b42cbdcfff1244	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	HG03732_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03732	h2	Validator_Script	HML-2_Xq21.33|HG03732|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03732_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|c679758f394513bac3e37a758f0735b7365ec9bf240e9c3d29b17da1a5a9d86f	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	HG03807_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG03807	h2	Validator_Script	HML-2_Xq21.33|HG03807|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG03807_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|8431c7c42bf183538cdc360eb2557436dc62c4327bb62c186995933347f76ed1	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	HG04036_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG04036	h2	Validator_Script	HML-2_Xq21.33|HG04036|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG04036_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|41e5a098f881102e67d4dafb08fee422c5b38c89b28c905e0f3afeb94f178095	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	HG04217_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	HG04217	h2	Validator_Script	HML-2_Xq21.33|HG04217|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/HG04217_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|1d465e4e32ab3ed2804211a857b162049002915804450278932fdd5ddeb842cd	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	SAS			
HML-2_Xq21.33	NA12329_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	NA12329	h2	Validator_Script	HML-2_Xq21.33|NA12329|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/NA12329_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|d02f9a8b789de76c6783070694efc2838e4e229e632a5ce4d491eec32759eb7e	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EUR			
HML-2_Xq21.33	NA18534_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	NA18534	h2	Validator_Script	HML-2_Xq21.33|NA18534|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/NA18534_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|511de6fc167df4013d41e5d4d62c268e7a4e7e0ad3da146ef48a1c6ce2f38519	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
HML-2_Xq21.33	NA18939_h2_HML-2_Xq21.33_technical_error	HML-2_Xq21.33	NA18939	h2	Validator_Script	HML-2_Xq21.33|NA18939|h2|none|historical_source/cluster/HML2_project_graph/extracted_sequences/hgsvc3-2024-02-23-mc-chm13/HML-2_Xq21.33/NA18939_h2_HML-2_Xq21.33_graph_hgsvc3-2024-02-23-mc-chm13.fa|22090547e5076e190908dc3c5af39d31b6f8fb8a6623c806b6b0da4830a1fafe	1	1	NA	NA	NO_EXACT_RETAINED_RECORD				NOT_ASSESSED_NO_EXACT_RETAINED_RECORD				NONCARRIER_SENTINEL_OBSERVATION	EAS			
